,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
100,100,9.51923076923077,0.7718704707842108,3.0,0.14898413715676403,4.0,0.08182743162467015,1.0,0.8463147799563746,2.0,0.6867842306686425,1.0,0.571002884264141,40.0,0.907746746941223,False,0.9946846386211988,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
101,101,8.454545454545455,1.9861781343241138,0.0,1.0,1.0,0.6516736190634886,3.0,0.10599423046354679,4.0,0.05697505496794682,1.0,0.4115441778182291,23.0,0.9793351937664017,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
102,102,6.06049822064057,1.6315086246617234,10.0,0.19674355901261587,11.0,0.29232229706320123,10.0,0.5498572352423678,15.0,0.299875471417945,3.0,0.8427326832224513,230.0,0.8336877719845449,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
103,103,11.5625,2.5731486062798625,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,0.0,1.0,1.0,0.23264611456470438,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
104,104,10.3125,1.3564084008881692,1.0,0.34676677873490586,1.0,0.40942990616284697,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
105,105,11.021739130434783,1.7875065270149315,1.0,0.6737154084690147,2.0,0.3961605913487946,3.0,0.19060366828348033,5.0,0.041813618403553854,0.0,1.0,31.0,0.9758186330775348,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
106,106,8.0,1.7888543819998317,1.0,0.8653398858800176,3.0,0.43942903892805746,3.0,0.5089811276418812,2.0,0.8656953166873542,1.0,0.7125857248008204,65.0,0.35518519647293434,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
107,107,9.394736842105264,1.8287107003254408,2.0,0.2630203895432965,0.0,1.0,0.0,1.0,1.0,0.8331895516519515,0.0,1.0,35.0,0.13200388683804623,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
108,108,4.903846153846154,1.9538877948318576,0.0,1.0,2.0,0.8556011300245387,2.0,0.893304168169697,7.0,0.20017128689312394,0.0,1.0,93.0,0.09122097598150956,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
109,109,11.297872340425531,1.6999986685479302,3.0,0.12483095992547891,1.0,0.7879082664133308,4.0,0.08716543048183245,2.0,0.6427739566658336,0.0,1.0,37.0,0.8927038643195713,False,0.9399036982624294,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
110,110,9.272727272727273,1.54277843167974,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4039003160754344,0.0,1.0,10.0,0.4663795994988261,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
111,111,9.652173913043478,3.291737953173513,0.0,1.0,1.0,0.5311565357801141,1.0,0.5695037019726654,0.0,1.0,0.0,1.0,21.0,0.27706057298789466,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
112,112,9.625,2.595067436503337,1.0,0.47224260488976155,1.0,0.5463732620276465,2.0,0.2126025682575812,0.0,1.0,0.0,1.0,20.0,0.6797068227584301,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
113,113,9.363636363636363,1.5534552264213692,0.0,1.0,0.0,1.0,1.0,0.33149969009400393,0.0,1.0,0.0,1.0,10.0,0.4663795994988261,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
114,114,8.543478260869565,2.740251668378135,1.0,0.7068360397151692,3.0,0.18548474591040406,3.0,0.22820430192164246,3.0,0.3542831778249484,3.0,0.0391157281691812,33.0,0.9912984298423706,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8876344741327767,False,0.9999999986614704
115,115,5.223684210526316,2.784348568859256,1.0,0.8141215202000182,3.0,0.33367982804027563,3.0,0.3957045117287191,4.0,0.3278564965511991,0.0,1.0,52.0,0.7226763857334937,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
116,116,8.653846153846153,2.5410825629475275,2.0,0.1478672373003523,1.0,0.5753475202571241,1.0,0.6144046563082851,1.0,0.7060144560137469,0.0,1.0,21.0,0.7868231418654174,False,0.9913504595911397,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
117,117,3.3424242424242423,1.511878282544758,10.0,0.36205788661569693,12.0,0.37606547221987785,10.0,0.7525439096389822,18.0,0.2518085473922196,6.0,0.45507896157731226,273.0,0.7794541828823905,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
118,118,8.4,3.411744421846396,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.15247062148125812,9.0,0.5194015117802625,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
119,119,7.64,2.095328136593407,1.0,0.48613719001343625,1.0,0.5610983184425997,1.0,0.5999814873113367,0.0,1.0,1.0,0.33902672414707147,21.0,0.6464076517063015,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
120,120,7.9411764705882355,2.9797470922150446,1.0,0.36394428462493966,0.0,1.0,0.0,1.0,1.0,0.550627723343118,1.0,0.24525763815480295,14.0,0.7289313224404379,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
121,121,10.92,2.3650792798551175,1.0,0.48613719001343625,1.0,0.5610983184425997,0.0,1.0,0.0,1.0,0.0,1.0,23.0,0.22488876391950927,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
122,122,7.026315789473684,3.8694950174086915,1.0,0.6368765511638977,2.0,0.3494044965043496,1.0,0.7519368521376748,1.0,0.8331895516519515,1.0,0.4673875023796222,32.0,0.6140419530561257,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
123,123,9.181818181818182,2.187492621002903,0.0,1.0,1.0,0.5154318013538823,0.0,1.0,2.0,0.2679127091254413,1.0,0.30529951166946684,18.0,0.7448361959152515,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
124,124,9.7,2.4103941586387903,0.0,1.0,0.0,1.0,1.0,0.30655255867736503,2.0,0.07409810090638695,0.0,1.0,7.0,0.9425712130380458,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
125,125,10.454545454545455,2.535695578360246,1.0,0.25371018896206493,0.0,1.0,2.0,0.057081244513811906,2.0,0.0878956643499742,0.0,1.0,6.0,0.9966742525555351,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
126,126,9.090909090909092,2.0650575802910085,0.0,1.0,2.0,0.047259981696916635,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
127,127,9.235294117647058,2.555948350870639,0.0,1.0,1.0,0.42857733039057194,0.0,1.0,3.0,0.04039699707635347,1.0,0.24525763815480295,12.0,0.9614552016932272,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
128,128,10.428571428571429,2.3211538298959886,0.0,1.0,0.0,1.0,1.0,0.40110418193557534,1.0,0.48242098686723695,0.0,1.0,12.0,0.6199075102892739,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
129,129,8.5,3.091551763709013,0.0,1.0,0.0,1.0,1.0,0.5999814873113367,2.0,0.3196885161453619,0.0,1.0,22.0,0.4331812939757388,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
130,130,10.083333333333334,2.465033242958173,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.676928161568135,0.0,1.0,23.0,0.09074837456158201,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
131,131,6.481481481481482,3.419663946781368,0.0,1.0,4.0,0.09626400905137401,4.0,0.1279632786994078,2.0,0.7167999492342996,3.0,0.058242292534207755,41.0,0.964720415953682,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
132,132,9.324324324324325,3.2387356062584307,2.0,0.23364158197592666,1.0,0.6845480353959307,2.0,0.35984045779164847,1.0,0.8077831741882227,1.0,0.4401553724373347,28.0,0.8281876407987449,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
133,133,4.388888888888889,1.3528661846539916,1.0,0.7633787719893391,5.0,0.02959484873723987,4.0,0.1279632786994078,0.0,1.0,3.0,0.058242292534207755,41.0,0.964720415953682,False,1.0,False,0.8946162393190739,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
134,134,9.571428571428571,2.498979383505129,1.0,0.42827759546296273,1.0,0.4991821801023212,0.0,1.0,1.0,0.627835223367226,0.0,1.0,18.0,0.5765926458024331,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
135,135,7.190476190476191,3.5938975741168013,1.0,0.42827759546296273,0.0,1.0,0.0,1.0,1.0,0.627835223367226,1.0,0.29368244664317833,18.0,0.5765926458024331,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
136,136,9.25,3.17214438511238,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,1.0,0.23264611456470438,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
137,137,10.705882352941176,2.6516300399022694,0.0,1.0,0.0,1.0,1.0,0.46348835713900194,1.0,0.550627723343118,0.0,1.0,15.0,0.48785203557103113,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
138,138,11.875,4.044672421840859,1.0,0.34676677873490586,0.0,1.0,1.0,0.44344816713625734,0.0,1.0,0.0,1.0,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
139,139,9.75,3.918439315169582,0.0,1.0,1.0,0.32623932761157837,2.0,0.0669140941608135,2.0,0.10237960404472835,0.0,1.0,7.0,0.9942236118563276,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
140,140,2.2572115384615383,1.5577646439756907,4.0,0.9958498705696113,17.0,0.18376435170307934,16.0,0.41792556224197414,19.0,0.5361012251622768,4.0,0.9151835688714948,354.0,0.27175084763180707,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
141,141,10.666666666666666,1.920648038785058,0.0,1.0,1.0,0.3896439388338259,1.0,0.4226626423024779,1.0,0.5062319407206676,1.0,0.21982580359717188,11.0,0.9278157085970936,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
142,142,7.0754716981132075,2.867179645073453,1.0,0.7569520225819131,3.0,0.24492539040763747,2.0,0.5730331694392562,1.0,0.9179730401243349,1.0,0.5850621653976965,45.0,0.5456709320143479,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
143,143,9.461538461538462,3.00295712245279,0.0,1.0,1.0,0.34807090382573763,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.37195845834697083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
144,144,10.0,1.378404875209022,5.0,0.003669836815520859,1.0,0.7326167005885268,3.0,0.17245214843683498,1.0,0.8482383418195204,1.0,0.4848087772393607,29.0,0.9835443031521163,False,0.16609559774998273,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
145,145,9.125,2.4717149916606487,1.0,0.34676677873490586,1.0,0.40942990616284697,2.0,0.11087976987041714,0.0,1.0,0.0,1.0,12.0,0.9080209865736055,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
146,146,4.770833333333333,2.3473352208171905,0.0,1.0,3.0,0.20208567054578783,1.0,0.8283464994527078,5.0,0.06758937136559472,0.0,1.0,39.0,0.7893246657917166,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
147,147,10.148936170212766,2.4752281081579373,1.0,0.7068360397151692,1.0,0.780768349220244,1.0,0.8152203522162549,4.0,0.15892640419950707,0.0,1.0,39.0,0.5645137583492629,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
148,148,9.541666666666666,1.8252663428174594,1.0,0.47224260488976155,1.0,0.5463732620276465,3.0,0.053143172494856554,0.0,1.0,1.0,0.32796861611122097,18.0,0.930496120863455,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
149,149,10.764705882352942,2.578860025503879,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.550627723343118,0.0,1.0,16.0,0.22872624208566397,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
150,150,8.615384615384615,2.450697280319076,1.0,0.7503517380514376,1.0,0.82028130784934,1.0,0.8518777324928756,4.0,0.21499031728474624,0.0,1.0,45.0,0.41749246457138883,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
151,151,5.947368421052632,3.2736108752433513,3.0,0.18768952208344772,3.0,0.28014665101094216,2.0,0.6129341910515944,2.0,0.7443672578005706,0.0,1.0,47.0,0.725394309332752,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
152,152,8.857142857142858,3.440455593940656,0.0,1.0,0.0,1.0,1.0,0.3787441676615472,0.0,1.0,2.0,0.018468316335506045,10.0,0.8665032968013096,False,1.0,False,1.0,False,1.0,False,1.0,False,0.6972002185274909,False,0.9999999986614704
153,153,8.4,0.7999999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.4261097729468528,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
154,154,8.272727272727273,1.28564869306645,0.0,1.0,1.0,0.30368014447706837,0.0,1.0,1.0,0.4039003160754344,1.0,0.1663873600451839,8.0,0.9206137885645376,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
155,155,8.583333333333334,1.3819269959814164,0.0,1.0,2.0,0.3255642668837595,4.0,0.03888853679662445,0.0,1.0,1.0,0.4493826587773644,29.0,0.8074518636791651,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
156,156,11.647058823529411,1.0256232808330996,1.0,0.3291280786772135,0.0,1.0,1.0,0.4226626423024779,2.0,0.14906763292479647,0.0,1.0,11.0,0.9278157085970936,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
157,157,5.5964912280701755,3.432863104178248,3.0,0.17449828331816175,2.0,0.5356583001455996,2.0,0.5933472458538946,5.0,0.10658542421462293,0.0,1.0,43.0,0.9205065742269608,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
158,158,5.957894736842105,2.587076339986833,2.0,0.7173479311490464,1.0,0.9569756881566798,4.0,0.446627648293368,4.0,0.6411097126777363,1.0,0.7943787938072646,83.0,0.25350615323686676,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
159,159,9.62962962962963,3.1049321355755093,2.0,0.15707943712071845,2.0,0.2168424640409828,1.0,0.6283098602360088,1.0,0.7195633932514002,0.0,1.0,21.0,0.882149354472119,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
160,160,7.909090909090909,2.108620637226037,1.0,0.4433229219003955,1.0,0.5154318013538823,0.0,1.0,1.0,0.6449743907183214,0.0,1.0,19.0,0.5392051902248247,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
161,161,6.806451612903226,1.5947363992655836,3.0,0.04661457644612727,1.0,0.6399746832006382,3.0,0.09854318726788777,2.0,0.4198418706972934,2.0,0.09110252799894282,20.0,0.9983916009967039,False,0.633277960608084,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
162,162,3.695067264573991,2.1421088619959066,6.0,0.5341287864607296,5.0,0.8543618454081794,9.0,0.408867645795574,9.0,0.7029784118480134,7.0,0.07296037906321959,187.0,0.6199335388779788,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
163,163,8.5,2.202271554554524,0.0,1.0,1.0,0.4823902352798669,3.0,0.03322142478709564,1.0,0.6098714635834486,1.0,0.2818729116302265,14.0,0.9727376909579235,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
164,164,9.235294117647058,1.8638799432652775,3.0,0.007727099117972109,1.0,0.40942990616284697,0.0,1.0,2.0,0.1654478902453728,0.0,1.0,10.0,0.9928953704163354,False,0.25421845772862456,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
165,165,6.125,1.1110243021644486,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.1654478902453728,0.0,1.0,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
166,166,6.8076923076923075,2.3041639693461784,1.0,0.49966798812503227,0.0,1.0,2.0,0.2394022624566764,1.0,0.7060144560137469,0.0,1.0,22.0,0.6129753921505863,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
167,167,7.214285714285714,2.1771072363040243,1.0,0.31101587463779706,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.33063361635330746,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
168,168,10.428571428571429,2.498979383505129,2.0,0.050639051799588636,1.0,0.36919823564401233,1.0,0.40110418193557534,2.0,0.1330470506356366,0.0,1.0,8.0,0.9971595450747268,False,0.6352758228824351,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
169,169,8.28125,2.600893776666014,1.0,0.5737268443888853,0.0,1.0,1.0,0.6906922159478315,1.0,0.7785216792617021,0.0,1.0,29.0,0.23808429402511344,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
170,170,10.411764705882353,2.4267825111454435,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.24525763815480295,16.0,0.22872624208566397,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
171,171,9.928571428571429,1.6675167899898218,2.0,0.16639683923117515,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.371130671269253,25.0,0.33977679823974083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
172,172,7.777777777777778,2.922876986214646,1.0,0.5128444708537403,0.0,1.0,1.0,0.6283098602360088,3.0,0.12475952361056199,1.0,0.36060486083443966,21.0,0.882149354472119,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
173,173,7.923076923076923,2.70217970311543,1.0,0.6464567830614791,0.0,1.0,2.0,0.4113938588619539,2.0,0.5405273589418621,0.0,1.0,34.0,0.41171304271103304,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
174,174,10.057142857142857,1.941175743024346,2.0,0.23364158197592666,0.0,1.0,1.0,0.7229950571936655,5.0,0.020660425113597294,1.0,0.4401553724373347,26.0,0.9620731123155303,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
175,175,8.066666666666666,2.5157283018817607,1.0,0.3291280786772135,0.0,1.0,1.0,0.4226626423024779,2.0,0.14906763292479647,2.0,0.024337963949899965,9.0,0.9953875924263924,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7757844384341654,False,0.9999999986614704
176,176,9.428571428571429,1.8013600304169273,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.03737467792388093,0.0,1.0,24.0,0.5466678213323765,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
177,177,9.928571428571429,2.462991378509524,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.09160102742487863,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
178,178,9.7,2.4919871588754225,1.0,0.23357420755163047,1.0,0.280369220586257,0.0,1.0,3.0,0.009037182907680784,0.0,1.0,5.0,0.9982583474533142,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
179,179,7.323529411764706,3.3669727041233077,1.0,0.5849630395880119,0.0,1.0,1.0,0.7018563878689528,3.0,0.19161876433452593,1.0,0.4212386724162348,27.0,0.7481035171766239,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
180,180,7.214285714285714,1.5202711895566259,2.0,0.050639051799588636,0.0,1.0,0.0,1.0,1.0,0.48242098686723695,0.0,1.0,11.0,0.8350953166178983,False,0.6352758228824351,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
181,181,9.923076923076923,2.894598111111812,0.0,1.0,0.0,1.0,1.0,0.3787441676615472,0.0,1.0,0.0,1.0,12.0,0.37195845834697083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
182,182,10.727272727272727,1.7627926754241197,0.0,1.0,0.0,1.0,1.0,0.33149969009400393,0.0,1.0,1.0,0.1663873600451839,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
183,183,11.0,2.943920288775949,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.35924409854791134,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
184,184,8.911764705882353,1.5217568612090033,1.0,0.5959046970268802,0.0,1.0,1.0,0.7126192114954751,4.0,0.06848448709714483,1.0,0.4307748836276548,27.0,0.8478523763658363,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
185,185,8.911111111111111,2.249169942911999,5.0,0.006133499749798456,4.0,0.05650644108399065,4.0,0.07687708768593142,4.0,0.15016749322143766,2.0,0.1679373580734236,26.0,0.9999958038579393,False,0.22431084799262924,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
186,186,7.7894736842105265,2.5459761310416473,0.0,1.0,0.0,1.0,1.0,0.5014382622462508,0.0,1.0,1.0,0.2698677475358752,17.0,0.4086252043716785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
187,187,9.038461538461538,1.9509518235342154,0.0,1.0,0.0,1.0,2.0,0.2394022624566764,3.0,0.11458571253760995,1.0,0.349904500980766,20.0,0.899838057392785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
188,188,10.105263157894736,1.585949386665196,0.0,1.0,1.0,0.7143327681722567,0.0,1.0,3.0,0.25266878546469984,1.0,0.4673875023796222,33.0,0.4386086275607938,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
189,189,9.32,1.4062716664997557,0.0,1.0,0.0,1.0,2.0,0.2259728686066877,0.0,1.0,0.0,1.0,23.0,0.22488876391950927,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
190,190,9.63888888888889,2.0703297882460094,0.0,1.0,1.0,0.6948047145028337,4.0,0.03888853679662445,1.0,0.8166538338190527,0.0,1.0,30.0,0.6687955092978147,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
191,191,8.23076923076923,2.939226642237354,0.0,1.0,1.0,0.5753475202571241,1.0,0.6144046563082851,0.0,1.0,0.0,1.0,24.0,0.20198406469877084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
192,192,9.04,2.2357101779971393,0.0,1.0,4.0,0.007892790302015295,1.0,0.5999814873113367,0.0,1.0,0.0,1.0,20.0,0.8129035069808387,False,1.0,False,0.616779597474647,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
193,193,8.0,1.4142135623730951,0.0,1.0,0.0,1.0,1.0,0.33149969009400393,0.0,1.0,0.0,1.0,10.0,0.4663795994988261,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
194,194,8.044444444444444,2.4761579159438436,0.0,1.0,4.0,0.05276566855397553,2.0,0.47281646697254204,2.0,0.6066740626610293,1.0,0.5179750101378757,35.0,0.8595410919099244,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
195,195,7.814814814814815,2.841974236037167,4.0,0.005010205607710286,2.0,0.2168424640409828,0.0,1.0,0.0,1.0,1.0,0.36060486083443966,20.0,0.9503772086079909,False,0.20075579701219087,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
